"location","aisle","x_length","y_width","z_height","heightfromfloor","cell_attractiveness","distance_from_io_to_aisle","fetch_tool","putaway_zone","fetch_zone","cell_volume","available_volume"
"012106",1,25.955357142857146,-24.798750000000002,0.0,1.75,0.016459792547828922,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"012107",1,26.775000000000006,-24.798750000000002,2.4000000000000004,2.4000000000000004,0.00041071156291664756,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"012109",1,26.775000000000006,-24.798750000000002,3.0500000000000003,3.0500000000000003,0.000324170255839218,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"012110",1,26.775000000000006,-24.798750000000002,3.5000000000000004,3.5000000000000004,0.00028290153718086496,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012111",1,26.775000000000006,-24.798750000000002,3.95,3.95,0.00025095370249250356,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012112",1,26.775000000000006,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.3793125,0.3793125
"012113",1,23.90625,-24.798750000000002,4.6499999999999995,4.6499999999999995,0.00021345634110750227,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.474140625,0.474140625
"012114",1,21.037499999999998,-24.798750000000002,4.999999999999999,4.999999999999999,0.00019861767066657832,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012115",1,21.037499999999998,-24.798750000000002,5.349999999999999,5.349999999999999,0.00018570796169494733,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012116",1,21.037499999999998,-24.798750000000002,5.699999999999998,5.699999999999998,0.00017437403535738727,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012117",1,21.037499999999998,-24.798750000000002,6.049999999999998,6.049999999999998,0.0001643439727566997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012118",1,21.037499999999998,-24.798750000000002,6.399999999999998,6.399999999999998,0.00015540501558032417,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012119",1,21.037499999999998,-24.798750000000002,6.749999999999997,6.749999999999997,0.00014738830683813582,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012120",1,21.037499999999998,-24.798750000000002,7.099999999999997,7.099999999999997,0.0001401581228902918,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012121",1,21.037499999999998,-24.798750000000002,7.449999999999997,7.449999999999997,0.0001336041266306593,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012122",1,21.037499999999998,-24.798750000000002,7.799999999999996,7.799999999999996,0.00012763569708794376,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012123",1,21.037499999999998,-24.798750000000002,8.149999999999995,8.149999999999995,0.00012217771389919644,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012124",1,21.037499999999998,-24.798750000000002,8.499999999999995,8.499999999999995,0.00011716737901992131,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012125",1,21.037499999999998,-24.798750000000002,8.849999999999994,8.849999999999994,0.00011255178965083487,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012126",1,21.037499999999998,-24.798750000000002,9.199999999999994,9.199999999999994,0.00010828606308285826,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012127",1,21.037499999999998,-24.798750000000002,9.549999999999994,9.549999999999994,0.00010433187238281876,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012128",1,21.037499999999998,-24.798750000000002,9.899999999999993,9.899999999999993,0.00010065629160328997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012129",1,21.037499999999998,-24.798750000000002,10.249999999999993,10.249999999999993,9.723087678307762e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012130",1,21.037499999999998,-24.798750000000002,10.599999999999993,10.599999999999993,9.403092841789796e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012201",1,26.775000000000006,-24.798750000000002,0.0,0.25,0.016240686981059297,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012202",1,27.951923076923084,-24.798750000000002,0.0,0.55,0.015936084044455547,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"012203",1,26.775000000000006,-24.798750000000002,0.0,0.8499999999999999,0.016240686981059297,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012204",1,27.951923076923084,-24.798750000000002,0.0,1.15,0.015936084044455547,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"012205",1,26.775000000000006,-24.798750000000002,0.0,1.45,0.016240686981059297,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012206",1,30.28125,-24.798750000000002,0.0,1.75,0.015365703749231715,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.6096093749999999,0.6096093749999999
"012207",1,26.775000000000006,-24.798750000000002,2.6,2.6,0.0003795356286699316,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"012209",1,26.775000000000006,-24.798750000000002,3.025,3.025,0.00032681887983645986,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"012210",1,29.55681818181818,-24.798750000000002,3.4499999999999997,3.4499999999999997,0.0002869606171661994,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.9421235795454543,0.9421235795454543
"012211",1,26.775000000000006,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"012213",1,26.775000000000006,-24.798750000000002,4.95,4.95,0.00020060990426143082,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012215",1,26.775000000000006,-24.798750000000002,5.6000000000000005,5.6000000000000005,0.00017746862742879679,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012217",1,26.775000000000006,-24.798750000000002,6.250000000000001,6.250000000000001,0.0001591140845997654,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"012219",1,26.775000000000006,-24.798750000000002,6.900000000000001,6.900000000000001,0.00014420029132063852,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"012221",1,26.775000000000006,-24.798750000000002,7.550000000000002,7.550000000000002,0.0001318426543617917,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"012223",1,26.775000000000006,-24.798750000000002,8.200000000000003,8.200000000000003,0.00012143587601336336,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",1.0566562499999999,1.0566562499999999
"012224",1,26.775000000000006,-24.798750000000002,8.65,8.65,0.00011514371590936405,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012225",1,26.775000000000006,-24.798750000000002,9.1,9.1,0.00010947148671447196,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012226",1,26.775000000000006,-24.798750000000002,9.549999999999999,9.549999999999999,0.0001043318723828187,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012227",1,26.775000000000006,-24.798750000000002,9.999999999999998,9.999999999999998,9.965321925364973e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012301",1,29.325000000000006,-24.798750000000002,0.0,0.25,0.015594845903428916,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.39015,0.39015
"012302",1,31.419642857142858,-24.798750000000002,0.0,0.55,0.0151015444025856,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.4180178571428571,0.4180178571428571
"012303",1,29.325000000000006,-24.798750000000002,0.0,0.8499999999999999,0.015594845903428916,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"012304",1,29.325000000000006,-24.798750000000002,0.0,1.15,0.015594845903428916,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"012305",1,28.687500000000004,-24.798750000000002,0.0,1.45,0.01575144224143023,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"012306",1,28.687500000000004,-24.798750000000002,0.0,1.75,0.01575144224143023,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"012307",1,29.325000000000006,-24.798750000000002,2.4000000000000004,2.4000000000000004,0.00041071156291664756,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"012309",1,29.325000000000006,-24.798750000000002,3.0500000000000003,3.0500000000000003,0.000324170255839218,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"012310",1,29.325000000000006,-24.798750000000002,3.5000000000000004,3.5000000000000004,0.00028290153718086496,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012311",1,29.325000000000006,-24.798750000000002,3.95,3.95,0.00025095370249250356,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012312",1,29.325000000000006,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.3793125,0.3793125
"012313",1,27.09375,-24.798750000000002,4.6499999999999995,4.6499999999999995,0.00021345634110750227,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.474140625,0.474140625
"012314",1,24.862499999999997,-24.798750000000002,4.999999999999999,4.999999999999999,0.00019861767066657832,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012315",1,24.862499999999997,-24.798750000000002,5.349999999999999,5.349999999999999,0.00018570796169494733,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012316",1,24.862499999999997,-24.798750000000002,5.699999999999998,5.699999999999998,0.00017437403535738727,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012317",1,24.862499999999997,-24.798750000000002,6.049999999999998,6.049999999999998,0.0001643439727566997,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012318",1,24.862499999999997,-24.798750000000002,6.399999999999998,6.399999999999998,0.00015540501558032417,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012319",1,24.862499999999997,-24.798750000000002,6.749999999999997,6.749999999999997,0.00014738830683813582,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012320",1,24.862499999999997,-24.798750000000002,7.099999999999997,7.099999999999997,0.0001401581228902918,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012321",1,24.862499999999997,-24.798750000000002,7.449999999999997,7.449999999999997,0.0001336041266306593,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012322",1,24.862499999999997,-24.798750000000002,7.799999999999996,7.799999999999996,0.00012763569708794376,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012323",1,24.862499999999997,-24.798750000000002,8.149999999999995,8.149999999999995,0.00012217771389919644,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012324",1,24.862499999999997,-24.798750000000002,8.499999999999995,8.499999999999995,0.00011716737901992131,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012325",1,24.862499999999997,-24.798750000000002,8.849999999999994,8.849999999999994,0.00011255178965083487,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012326",1,24.862499999999997,-24.798750000000002,9.199999999999994,9.199999999999994,0.00010828606308285826,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012327",1,24.862499999999997,-24.798750000000002,9.549999999999994,9.549999999999994,0.00010433187238281876,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012328",1,24.862499999999997,-24.798750000000002,9.899999999999993,9.899999999999993,0.00010065629160328997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012329",1,24.862499999999997,-24.798750000000002,10.249999999999993,10.249999999999993,9.723087678307762e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012330",1,24.862499999999997,-24.798750000000002,10.599999999999993,10.599999999999993,9.403092841789796e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012401",1,29.325000000000006,-24.798750000000002,0.0,0.25,0.015594845903428916,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012402",1,30.894230769230774,-24.798750000000002,0.0,0.55,0.015222326469137465,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"012403",1,29.325000000000006,-24.798750000000002,0.0,0.8499999999999999,0.015594845903428916,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012404",1,30.894230769230774,-24.798750000000002,0.0,1.15,0.015222326469137465,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"012405",1,29.325000000000006,-24.798750000000002,0.0,1.45,0.015594845903428916,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012406",1,33.46875,-24.798750000000002,0.0,1.75,0.014648258688248435,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.6096093749999999,0.6096093749999999
"012407",1,29.325000000000006,-24.798750000000002,2.6,2.6,0.0003795356286699316,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"012409",1,29.325000000000006,-24.798750000000002,3.45,3.45,0.00028696061716619933,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"012411",1,29.325000000000006,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"012413",1,29.325000000000006,-24.798750000000002,4.95,4.95,0.00020060990426143082,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012415",1,29.325000000000006,-24.798750000000002,5.6000000000000005,5.6000000000000005,0.00017746862742879679,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012417",1,29.325000000000006,-24.798750000000002,6.250000000000001,6.250000000000001,0.0001591140845997654,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012419",1,29.325000000000006,-24.798750000000002,6.900000000000001,6.900000000000001,0.00014420029132063852,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012421",1,29.325000000000006,-24.798750000000002,7.550000000000002,7.550000000000002,0.0001318426543617917,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012423",1,29.325000000000006,-24.798750000000002,8.200000000000003,8.200000000000003,0.00012143587601336336,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012424",1,29.325000000000006,-24.798750000000002,8.65,8.65,0.00011514371590936405,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012425",1,29.325000000000006,-24.798750000000002,9.1,9.1,0.00010947148671447196,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012426",1,29.325000000000006,-24.798750000000002,9.549999999999999,9.549999999999999,0.0001043318723828187,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012427",1,29.325000000000006,-24.798750000000002,9.999999999999998,9.999999999999998,9.965321925364973e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012501",1,31.875000000000007,-24.798750000000002,0.0,0.25,0.014998406419317944,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.39015,0.39015
"012502",1,34.15178571428571,-24.798750000000002,0.0,0.55,0.014503150550472261,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.4180178571428571,0.4180178571428571
"012503",1,31.875000000000007,-24.798750000000002,0.0,0.8499999999999999,0.014998406419317944,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"012504",1,31.875000000000007,-24.798750000000002,0.0,1.15,0.014998406419317944,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"012505",1,31.419642857142858,-24.798750000000002,0.0,1.45,0.0151015444025856,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"012506",1,31.419642857142858,-24.798750000000002,0.0,1.75,0.0151015444025856,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.3483482142857143,0.3483482142857143
"012507",1,31.875000000000007,-24.798750000000002,2.075,2.075,0.00047397885698813693,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4226625,0.4226625
"012508",1,33.46875,-24.798750000000002,2.4000000000000004,2.4000000000000004,0.00041071156291664756,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.528328125,0.528328125
"012509",1,31.875000000000007,-24.798750000000002,3.0500000000000003,3.0500000000000003,0.000324170255839218,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.845325,0.845325
"012510",1,31.875000000000007,-24.798750000000002,3.5000000000000004,3.5000000000000004,0.00028290153718086496,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012511",1,31.875000000000007,-24.798750000000002,3.95,3.95,0.00025095370249250356,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.4876875,0.4876875
"012512",1,31.875000000000007,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.3793125,0.3793125
"012513",1,30.28125,-24.798750000000002,4.6499999999999995,4.6499999999999995,0.00021345634110750227,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.474140625,0.474140625
"012514",1,28.687499999999996,-24.798750000000002,4.999999999999999,4.999999999999999,0.00019861767066657832,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012515",1,28.687499999999996,-24.798750000000002,5.349999999999999,5.349999999999999,0.00018570796169494733,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.56896875,0.56896875
"012516",1,28.687499999999996,-24.798750000000002,5.699999999999998,5.699999999999998,0.00017437403535738727,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012517",1,28.687499999999996,-24.798750000000002,6.049999999999998,6.049999999999998,0.0001643439727566997,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012518",1,28.687499999999996,-24.798750000000002,6.399999999999998,6.399999999999998,0.00015540501558032417,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012519",1,28.687499999999996,-24.798750000000002,6.749999999999997,6.749999999999997,0.00014738830683813582,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012520",1,28.687499999999996,-24.798750000000002,7.099999999999997,7.099999999999997,0.0001401581228902918,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012521",1,28.687499999999996,-24.798750000000002,7.449999999999997,7.449999999999997,0.0001336041266306593,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012522",1,28.687499999999996,-24.798750000000002,7.799999999999996,7.799999999999996,0.00012763569708794376,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012523",1,28.687499999999996,-24.798750000000002,8.149999999999995,8.149999999999995,0.00012217771389919644,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",0.56896875,0.56896875
"012524",1,28.687499999999996,-24.798750000000002,8.499999999999995,8.499999999999995,0.00011716737901992131,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012525",1,28.687499999999996,-24.798750000000002,8.849999999999994,8.849999999999994,0.00011255178965083487,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012526",1,28.687499999999996,-24.798750000000002,9.199999999999994,9.199999999999994,0.00010828606308285826,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012527",1,28.687499999999996,-24.798750000000002,9.549999999999994,9.549999999999994,0.00010433187238281876,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012528",1,28.687499999999996,-24.798750000000002,9.899999999999993,9.899999999999993,0.00010065629160328997,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012529",1,28.687499999999996,-24.798750000000002,10.249999999999993,10.249999999999993,9.723087678307762e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012530",1,28.687499999999996,-24.798750000000002,10.599999999999993,10.599999999999993,9.403092841789796e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.56896875,0.56896875
"012601",1,31.875000000000007,-24.798750000000002,0.0,0.25,0.014998406419317944,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012602",1,33.83653846153847,-24.798750000000002,0.0,0.55,0.014569764656272632,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"012603",1,31.875000000000007,-24.798750000000002,0.0,0.8499999999999999,0.014998406419317944,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012604",1,33.83653846153847,-24.798750000000002,0.0,1.15,0.014569764656272632,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.5627163461538461,0.5627163461538461
"012605",1,31.875000000000007,-24.798750000000002,0.0,1.45,0.014998406419317944,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.48768749999999994,0.48768749999999994
"012606",1,36.65625,-24.798750000000002,0.0,1.75,0.013994821915891121,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.6096093749999999,0.6096093749999999
"012607",1,31.875000000000007,-24.798750000000002,2.6,2.6,0.0003795356286699316,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.38178125,1.38178125
"012609",1,31.875000000000007,-24.798750000000002,3.025,3.025,0.00032681887983645986,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"012610",1,33.03409090909091,-24.798750000000002,3.4499999999999997,3.4499999999999997,0.0002869606171661994,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.9421235795454543,0.9421235795454543
"012611",1,31.875000000000007,-24.798750000000002,3.8749999999999996,3.8749999999999996,0.00025576764021421823,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.690890625,0.690890625
"012612",1,32.512499999999996,-24.798750000000002,4.3,4.3,0.00023069121721048757,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0363359375,1.0363359375
"012613",1,31.875000000000007,-24.798750000000002,4.95,4.95,0.00020060990426143082,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012615",1,31.875000000000007,-24.798750000000002,5.275,5.275,0.00018833105491992516,34.79875,"ORDER_PICKER","OPT-B-01-04","OPT01",0.5283281249999999,0.5283281249999999
"012616",1,9.5625,-24.798750000000002,5.6000000000000005,5.6000000000000005,0.00017746862742879679,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",3.9624609375,3.9624609375
"012617",1,31.875000000000007,-24.798750000000002,6.250000000000001,6.250000000000001,0.0001591140845997654,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012619",1,31.875000000000007,-24.798750000000002,6.900000000000001,6.900000000000001,0.00014420029132063852,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012621",1,31.875000000000007,-24.798750000000002,7.550000000000002,7.550000000000002,0.0001318426543617917,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012623",1,31.875000000000007,-24.798750000000002,8.200000000000003,8.200000000000003,0.00012143587601336336,34.79875,"ORDER_PICKER","OPT-C-01-04","OPT01",1.0566562499999999,1.0566562499999999
"012624",1,31.875000000000007,-24.798750000000002,8.65,8.65,0.00011514371590936405,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012625",1,31.875000000000007,-24.798750000000002,9.1,9.1,0.00010947148671447196,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012626",1,31.875000000000007,-24.798750000000002,9.549999999999999,9.549999999999999,0.0001043318723828187,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012627",1,31.875000000000007,-24.798750000000002,9.999999999999998,9.999999999999998,9.965321925364973e-05,34.79875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.73153125,0.73153125
"012701",1,34.425000000000004,-24.798750000000002,0.0,0.25,0.014445909099116994,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.39015,0.39015
"012702",1,36.88392857142856,-24.798750000000002,0.0,0.55,0.013950371553199493,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.4180178571428571,0.4180178571428571
"012703",1,34.425000000000004,-24.798750000000002,0.0,0.8499999999999999,0.014445909099116994,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
"012704",1,34.425000000000004,-24.798750000000002,0.0,1.15,0.014445909099116994,34.79875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.325125,0.325125
