location,aisle,x_length,y_width,z_height,heightfromfloor,cell_attractiveness,distance_from_io_to_aisle,fetch_tool,putaway_zone,fetch_zone,cell_volume,available_volume,percent_full
020830,2,8.924999999999999,-21.9875,10.599999999999993,10.599999999999993,9.405579154414928e-05,31.9875,ORDER_PICKER,OPT-A-01-04,OPT01-04-LOW,0.3793125,0.3793125,1.0
020901,2,11.475,-21.9875,0.0,0.25,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.4876874999999999,0.3760252599999999,0.9162532564398309
020902,2,13.240384615384617,-21.9875,0.0,0.55,0.0221102536301209,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.5627163461538461,0.4931434121538462,0.9223064141582903
020903,2,11.475,-21.9875,0.0,0.8499999999999999,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.4876874999999999,0.3042317000000004,0.9125265174932728
020904,2,11.475,-21.9875,0.0,1.15,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.0828749999999999,0.0563618919999999,0.707174322775278
020905,2,11.475,-21.9875,0.0,1.45,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.0828749999999999,0.010423674999999993,0.3663069924585222
020906,2,11.475,-21.9875,0.0,1.75,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.0828749999999999,0.013848599999999892,0.5012936108597279
020907,2,13.240384615384617,-21.9875,1.925,1.925,0.0005109894672296,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.05578125,0.039616988,0.7102205131652661
020908,2,11.475,-21.9875,2.575,2.575,0.0003835845012682,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,1.05665625,1.0529950000000001,0.9965350604796972
020909,2,11.475,-21.9875,3.0250000000000004,3.0250000000000004,0.0003271194272138,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.1243125,0.091407364,0.7353030789341377
020910,2,11.475,-21.9875,3.4750000000000005,3.4750000000000005,0.0002851450140612,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.1243125,0.10183225000000001,0.8191633986928105
020911,2,11.475,-21.9875,3.9250000000000007,3.9250000000000007,0.0002527175028983,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.1243125,0.10579150000000001,0.8510125691302163
020912,2,11.475,-21.9875,4.275,4.275,0.0002321808456606,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.0966875,0.0966875,1.0
020913,2,11.475,-21.9875,4.625,4.625,0.0002147310895723,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.0966875,0.023460439999999985,0.24264191338073676
020915,2,11.475,-21.9875,5.275,5.275,0.0001884308188025,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,1.05665625,1.05665625,1.0
020916,2,11.475,-21.9875,5.7250000000000005,5.7250000000000005,0.0001737019578381,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,7.010000000000913e-05,0.0005639014580191785
020917,2,11.475,-21.9875,6.175000000000001,6.175000000000001,0.0001611087504203,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.00010350000000001677,0.0008325791855204969
020918,2,11.475,-21.9875,6.625000000000001,6.625000000000001,0.0001502180979008,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,5.165500000001329e-05,0.00041552538964314357
020919,2,11.475,-21.9875,6.9750000000000005,6.9750000000000005,0.0001427146830217,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.00015052100000010252,0.0015567782805440467
020920,2,11.475,-21.9875,7.425000000000001,7.425000000000001,0.0001341024106584,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.00014156000000001062,0.0011387430869784665
020921,2,11.475,-21.9875,7.875000000000001,7.875000000000001,0.0001264704161983,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.0001038700000001108,0.0008355555555564469
020922,2,11.475,-21.9875,8.325,8.325,0.0001196603441132,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,9.612000000103259e-06,7.732126696915643e-05
020923,2,11.475,-21.9875,8.674999999999999,8.674999999999999,0.0001148502854747,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.0006889999999999993,0.00712605042016806
020924,2,11.475,-21.9875,9.025,9.025,0.0001104119885337,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.0009673749999999845,0.010005171299288787
020925,2,11.475,-21.9875,9.374999999999998,9.374999999999998,0.0001063039575634,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.001176499999999997,0.012168067226890726
020926,2,11.475,-21.9875,9.724999999999998,9.724999999999998,0.0001024906509309,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.0016272499999999994,0.016829993535875883
020927,2,11.475,-21.9875,10.074999999999998,10.074999999999998,9.894145016009964e-05,31.9875,ORDER_PICKER,OPT-A-01-04,OPT01-04-LOW,0.0966875,0.0966875,1.0
021001,2,11.475,-21.9875,0.0,0.25,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.39015,0.36192071500000006,0.9624099602716905
021002,2,13.240384615384617,-21.9875,0.0,0.55,0.0221102536301209,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.4501730769230769,0.4091103549230769,0.9537555463283353
021003,2,11.475,-21.9875,0.0,0.8499999999999999,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.29937437800000083,0.03201639061899515
021004,2,11.475,-21.9875,0.0,1.15,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.023456903000000025,0.9737867312572087
021005,2,11.475,-21.9875,0.0,1.45,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.3093407017627119,0.9514516009618205
021006,2,11.475,-21.9875,0.0,1.75,0.0230083405234397,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.2954391,0.9325116493656286
021007,2,11.475,-21.9875,2.075,2.075,0.0004746112637118,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.4226625,0.413006732,0.9771548978203649
021008,2,13.240384615384617,-21.9875,2.4000000000000004,2.4000000000000004,0.0004111863239428,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.4876875,0.47098554,0.9657527412533641
021009,2,11.475,-21.9875,3.0500000000000003,3.0500000000000003,0.0003244659493265,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.845325,0.78582072,0.9296078076479461
021010,2,11.475,-21.9875,3.5000000000000004,3.5000000000000004,0.0002831267098198,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.4876875,0.46825038,0.9601443137254903
021011,2,11.475,-21.9875,3.95,3.95,0.0002511308737157,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.4876875,0.453610757,0.9301258633858772
021012,2,11.475,-21.9875,4.3,4.3,0.0002308409246333,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.3793125,0.3250960836363637,0.8570666235264162
021013,2,11.475,-21.9875,4.65,4.65,0.0002135845087155,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.3793125,0.3753125,0.9894546053715604
021014,2,11.475,-21.9875,4.999999999999999,4.999999999999999,0.0001987286335667,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.3793125,0.3793125,1.0
021015,2,11.475,-21.9875,5.349999999999999,5.349999999999999,0.0001858049651731,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.3793125,0.3793125,1.0
021016,2,11.475,-21.9875,5.699999999999998,5.699999999999998,0.0001744595570035,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.0004925399999999875,0.0012985071675728785
021017,2,11.475,-21.9875,6.049999999999998,6.049999999999998,0.0001644199367394,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.0715625,0.18866370077442743
021018,2,11.475,-21.9875,6.399999999999998,6.399999999999998,0.0001554729389632,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.13047330000000062,0.3439731092436991
021019,2,11.475,-21.9875,6.749999999999997,6.749999999999997,0.0001474494018162,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.22091249999999998,0.5824023727137914
021020,2,11.475,-21.9875,7.099999999999997,7.099999999999997,0.0001402133696953,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.12530999999999998,0.3303608502224419
021021,2,11.475,-21.9875,7.449999999999997,7.449999999999997,0.000133654326474,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.1295581000000014,0.34156032295271416
021022,2,11.475,-21.9875,7.799999999999996,7.799999999999996,0.0001276815112383,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.3793125,1.0
021023,2,11.475,-21.9875,8.149999999999995,8.149999999999995,0.0001222196929535,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.3793125,1.0
021024,2,11.475,-21.9875,8.499999999999995,8.499999999999995,0.0001172059851236,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.3793125,1.0
021025,2,11.475,-21.9875,8.849999999999994,8.849999999999994,0.0001125874135715,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.3793125,1.0
021026,2,11.475,-21.9875,9.199999999999994,9.199999999999994,0.000108319037477,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.3793125,0.3793125,1.0
021027,2,11.475,-21.9875,9.549999999999994,9.549999999999994,0.0001043624822094,31.9875,ORDER_PICKER,OPT-A-01-04,OPT01-04-LOW,0.3793125,0.3793125,1.0
021028,2,11.475,-21.9875,9.899999999999991,9.899999999999991,0.0001006847823761,31.9875,ORDER_PICKER,OPT-A-01-04,OPT01-04-LOW,0.3793125,0.3793125,1.0
021029,2,11.475,-21.9875,10.249999999999991,10.249999999999991,9.72574611669194e-05,31.9875,ORDER_PICKER,OPT-A-01-04,OPT01-04-LOW,0.3793125,0.3793125,1.0
021030,2,11.475,-21.9875,10.599999999999993,10.599999999999993,9.405579154414928e-05,31.9875,ORDER_PICKER,OPT-A-01-04,OPT01-04-LOW,0.3793125,0.3793125,1.0
021101,2,14.025,-21.9875,0.0,0.25,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.4876874999999999,0.4082326479999998,0.81417138638985
021102,2,16.18269230769231,-21.9875,0.0,0.55,0.0207597261313052,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.5627163461538461,0.5004773641538485,0.9394812355589729
021103,2,14.025,-21.9875,0.0,0.8499999999999999,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.4876874999999999,0.4409794489897959,0.9481777757063612
021104,2,14.025,-21.9875,0.0,1.15,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.0828749999999999,0.04614207235806499,0.7239725171410566
021105,2,14.025,-21.9875,0.0,1.45,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.0828749999999999,0.0643269999999999,0.8128748114630466
021106,2,14.025,-21.9875,0.0,1.75,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.0828749999999999,0.07687534999999988,0.8552287179487178
021107,2,16.18269230769231,-21.9875,1.925,1.925,0.0005109894672296,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.05578125,0.006021265999999997,0.10794426442577026
021108,2,14.025,-21.9875,2.575,2.575,0.0003835845012682,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,1.05665625,1.0344291440000002,0.9789646765445245
021109,2,14.025,-21.9875,3.0250000000000004,3.0250000000000004,0.0003271194272138,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.1243125,0.10109353000000001,0.8132209552538965
021110,2,14.025,-21.9875,3.4750000000000005,3.4750000000000005,0.0002851450140612,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.1243125,0.117879442,0.9482509160382101
021111,2,14.025,-21.9875,3.9250000000000007,3.9250000000000007,0.0002527175028983,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.1243125,0.1201478120000001,0.9664982362996488
021112,2,14.025,-21.9875,4.275,4.275,0.0002321808456606,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.0966875,0.0922848850000001,0.954465520361992
021113,2,14.025,-21.9875,4.625,4.625,0.0002147310895723,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.0966875,0.055522327000000496,0.5742451402714984
021115,2,14.025,-21.9875,5.275,5.275,0.0001884308188025,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,1.05665625,1.03865625,0.9829651317540591
021116,2,14.025,-21.9875,5.7250000000000005,5.7250000000000005,0.0001737019578381,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.1243125,1.0
021117,2,14.025,-21.9875,6.175000000000001,6.175000000000001,0.0001611087504203,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.1243125,1.0
021118,2,14.025,-21.9875,6.625000000000001,6.625000000000001,0.0001502180979008,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.1243125,1.0
021119,2,14.025,-21.9875,6.9750000000000005,6.9750000000000005,0.0001427146830217,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.0966875,1.0
021120,2,14.025,-21.9875,7.425000000000001,7.425000000000001,0.0001341024106584,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.1243125,1.0
021121,2,14.025,-21.9875,7.875000000000001,7.875000000000001,0.0001264704161983,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.1243125,1.0
021122,2,14.025,-21.9875,8.325,8.325,0.0001196603441132,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.1243125,0.1243125,1.0
021123,2,14.025,-21.9875,8.674999999999999,8.674999999999999,0.0001148502854747,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.0966875,1.0
021124,2,14.025,-21.9875,9.025,9.025,0.0001104119885337,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.0966875,1.0
021125,2,14.025,-21.9875,9.374999999999998,9.374999999999998,0.0001063039575634,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.0966875,1.0
021126,2,14.025,-21.9875,9.724999999999998,9.724999999999998,0.0001024906509309,31.9875,ORDER_PICKER,OPT-C-01-04,OPT02,0.0966875,0.045873,0.47444602456367163
021127,2,14.025,-21.9875,10.074999999999998,10.074999999999998,9.894145016009964e-05,31.9875,ORDER_PICKER,OPT-A-01-04,OPT01-04-LOW,0.0966875,0.0966875,1.0
021201,2,14.025,-21.9875,0.0,0.25,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.39015,0.36921993799999997,0.6045826938357043
021202,2,16.18269230769231,-21.9875,0.0,0.55,0.0207597261313052,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.4501730769230769,0.42115746092307693,0.958515209022171
021203,2,14.025,-21.9875,0.0,0.8499999999999999,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.24423153599999997,0.9956748204536716
021204,2,14.025,-21.9875,0.0,1.15,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.29457044,0.9044297731641676
021205,2,14.025,-21.9875,0.0,1.45,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.305362768,0.9877932118415995
021206,2,14.025,-21.9875,0.0,1.75,0.0217332246672099,31.9875,PALLET_JACK,OPT-A-01-04,OPT01-04-LOW,0.325125,0.29477757199999993,0.8901609288735102
021207,2,14.025,-21.9875,2.075,2.075,0.0004746112637118,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.4226625,0.31690800399999997,0.7497897353089048
021208,2,16.18269230769231,-21.9875,2.4000000000000004,2.4000000000000004,0.0004111863239428,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.4876875,0.4490185,0.9207094707163911
021209,2,14.025,-21.9875,3.0500000000000003,3.0500000000000003,0.0003244659493265,31.9875,ORDER_PICKER,OPT-B-01-04,OPT02,0.845325,0.8429225,0.9971578978499394
